symbol,timestamp,open,high,low,close,volume,signal
GBPUSD,2025-01-02 03:18:00,1.2392,1.2392,1.23852,1.23899,137,sell
GBPUSD,2025-01-02 03:19:00,1.23939,1.23956,1.23909,1.23954,154,sell
GBPUSD,2025-01-02 03:20:00,1.2396,1.23973,1.23939,1.23966,127,sell
GBPUSD,2025-01-02 03:21:00,1.23979,1.23983,1.23955,1.23966,174,sell
GBPUSD,2025-01-02 03:22:00,1.23914,1.23934,1.23908,1.2391,162,sell
GBPUSD,2025-01-02 03:23:00,1.23961,1.23963,1.2394,1.23945,160,sell
GBPUSD,2025-01-02 03:24:00,1.24019,1.24023,1.23976,1.24017,146,sell
GBPUSD,2025-01-02 03:25:00,1.24031,1.24059,1.24006,1.24033,139,hold
GBPUSD,2025-01-02 03:26:00,1.24036,1.24064,1.24016,1.24032,143,buy
GBPUSD,2025-01-02 03:27:00,1.23969,1.24003,1.23945,1.23963,146,buy
GBPUSD,2025-01-02 03:28:00,1.23931,1.23946,1.23903,1.23911,133,buy
GBPUSD,2025-01-02 03:29:00,1.23948,1.23972,1.23947,1.23952,142,buy
GBPUSD,2025-01-02 03:30:00,1.23863,1.23897,1.23835,1.2384,140,buy
GBPUSD,2025-01-02 03:31:00,1.23821,1.23836,1.23799,1.23822,156,sell
GBPUSD,2025-01-02 03:32:00,1.23805,1.23827,1.23746,1.23783,168,sell
GBPUSD,2025-01-02 03:33:00,1.23748,1.23772,1.23737,1.23749,150,sell
GBPUSD,2025-01-02 03:34:00,1.23707,1.23713,1.23678,1.23707,156,sell
GBPUSD,2025-01-02 03:35:00,1.23728,1.23738,1.23651,1.23733,156,sell
GBPUSD,2025-01-02 03:36:00,1.23723,1.23747,1.23701,1.23733,175,sell
GBPUSD,2025-01-02 03:37:00,1.23757,1.23794,1.23748,1.2377,161,sell
GBPUSD,2025-01-02 03:38:00,1.23738,1.23767,1.23715,1.23718,153,sell
GBPUSD,2025-01-02 03:39:00,1.23732,1.23782,1.23681,1.23731,152,sell
GBPUSD,2025-01-02 03:40:00,1.23743,1.23801,1.23736,1.23768,165,sell
GBPUSD,2025-01-02 03:41:00,1.23705,1.2372,1.23698,1.23706,147,sell
GBPUSD,2025-01-02 03:42:00,1.23729,1.23744,1.23713,1.23718,184,sell
GBPUSD,2025-01-02 03:43:00,1.23679,1.237,1.23675,1.23678,146,sell
GBPUSD,2025-01-02 03:44:00,1.23645,1.23671,1.23622,1.23641,161,sell
GBPUSD,2025-01-02 03:45:00,1.2362,1.23623,1.23603,1.23605,153,sell
GBPUSD,2025-01-02 03:46:00,1.23589,1.23606,1.23578,1.236,151,sell
GBPUSD,2025-01-02 03:47:00,1.23592,1.23605,1.23587,1.23599,151,sell
GBPUSD,2025-01-02 03:48:00,1.23562,1.23582,1.2353,1.23545,153,sell
GBPUSD,2025-01-02 03:49:00,1.23552,1.23564,1.23544,1.2355,153,sell
GBPUSD,2025-01-02 03:50:00,1.23605,1.23609,1.23585,1.23598,160,sell
GBPUSD,2025-01-02 03:51:00,1.23664,1.23682,1.23631,1.23644,152,sell
GBPUSD,2025-01-02 03:52:00,1.23516,1.23523,1.23468,1.23499,171,sell
GBPUSD,2025-01-02 03:53:00,1.23537,1.23552,1.23476,1.23521,125,sell
GBPUSD,2025-01-02 03:54:00,1.23443,1.23468,1.2343,1.23443,137,sell
GBPUSD,2025-01-02 03:55:00,1.23468,1.23506,1.23459,1.23462,138,sell
GBPUSD,2025-01-02 03:56:00,1.23512,1.2352,1.23496,1.23501,138,sell
GBPUSD,2025-01-02 03:57:00,1.23489,1.23512,1.23457,1.23484,140,sell
GBPUSD,2025-01-02 03:58:00,1.23549,1.23564,1.23535,1.23559,158,sell
GBPUSD,2025-01-02 03:59:00,1.23512,1.2354,1.23493,1.23517,157,sell
GBPUSD,2025-01-02 04:00:00,1.23563,1.23586,1.23537,1.23576,126,sell
GBPUSD,2025-01-02 04:01:00,1.23607,1.23609,1.23595,1.23604,152,sell
GBPUSD,2025-01-02 04:02:00,1.23537,1.23601,1.23526,1.23557,146,hold
GBPUSD,2025-01-02 04:03:00,1.23518,1.23538,1.23481,1.23522,159,hold
GBPUSD,2025-01-02 04:04:00,1.23441,1.23443,1.23434,1.23435,172,hold
GBPUSD,2025-01-02 04:05:00,1.23386,1.23412,1.23357,1.23387,138,sell
GBPUSD,2025-01-02 04:06:00,1.23448,1.23463,1.23428,1.23432,134,sell
GBPUSD,2025-01-02 04:07:00,1.23472,1.23475,1.23461,1.23468,155,sell
GBPUSD,2025-01-02 04:08:00,1.23441,1.23455,1.23431,1.23446,159,sell
GBPUSD,2025-01-02 04:09:00,1.23349,1.23395,1.23339,1.23357,131,sell
GBPUSD,2025-01-02 04:10:00,1.23271,1.23324,1.23228,1.23266,170,sell
GBPUSD,2025-01-02 04:11:00,1.23261,1.23303,1.23241,1.23295,153,sell
GBPUSD,2025-01-02 04:12:00,1.23326,1.23352,1.23305,1.23324,145,sell
GBPUSD,2025-01-02 04:13:00,1.23363,1.2338,1.23326,1.23342,137,sell
GBPUSD,2025-01-02 04:14:00,1.23356,1.23385,1.23352,1.23371,150,sell
GBPUSD,2025-01-02 04:15:00,1.23349,1.23366,1.23321,1.23356,146,sell
GBPUSD,2025-01-02 04:16:00,1.23361,1.2338,1.23347,1.23363,135,sell
GBPUSD,2025-01-02 04:17:00,1.23415,1.23442,1.23362,1.23409,148,sell
GBPUSD,2025-01-02 04:18:00,1.23368,1.23411,1.23366,1.23373,152,sell
GBPUSD,2025-01-02 04:19:00,1.23379,1.23422,1.23343,1.23399,157,sell
GBPUSD,2025-01-02 04:20:00,1.23322,1.2334,1.23313,1.23324,142,sell
GBPUSD,2025-01-02 04:21:00,1.23329,1.23336,1.23309,1.23311,140,sell
GBPUSD,2025-01-02 04:22:00,1.23321,1.23341,1.23265,1.23278,148,sell
GBPUSD,2025-01-02 04:23:00,1.23246,1.23323,1.2323,1.23251,159,sell
GBPUSD,2025-01-02 04:24:00,1.23258,1.23269,1.23233,1.23246,171,sell
GBPUSD,2025-01-02 04:25:00,1.23233,1.23237,1.23207,1.23231,129,sell
GBPUSD,2025-01-02 04:26:00,1.23213,1.2326,1.232,1.23203,141,sell
GBPUSD,2025-01-02 04:27:00,1.23171,1.23181,1.23102,1.2316,132,sell
GBPUSD,2025-01-02 04:28:00,1.23177,1.23192,1.23166,1.23168,145,sell
GBPUSD,2025-01-02 04:29:00,1.2318,1.23225,1.23161,1.23171,150,sell
GBPUSD,2025-01-02 04:30:00,1.23214,1.23253,1.23193,1.23224,145,sell
GBPUSD,2025-01-02 04:31:00,1.23231,1.23289,1.23182,1.23239,167,sell
GBPUSD,2025-01-02 04:32:00,1.2319,1.23194,1.23175,1.23175,160,sell
GBPUSD,2025-01-02 04:33:00,1.23227,1.23251,1.23175,1.23214,137,sell
GBPUSD,2025-01-02 04:34:00,1.23276,1.23309,1.2326,1.23281,151,sell
GBPUSD,2025-01-02 04:35:00,1.2324,1.23263,1.23216,1.23253,157,sell
GBPUSD,2025-01-02 04:36:00,1.23224,1.23262,1.23216,1.23237,181,sell
GBPUSD,2025-01-02 04:37:00,1.23198,1.2325,1.23145,1.23186,158,sell
GBPUSD,2025-01-02 04:38:00,1.23199,1.23216,1.23194,1.23211,141,hold
GBPUSD,2025-01-02 04:39:00,1.23159,1.23235,1.23127,1.23137,146,sell
GBPUSD,2025-01-02 04:40:00,1.23192,1.23235,1.23163,1.2319,137,sell
GBPUSD,2025-01-02 04:41:00,1.23143,1.23162,1.2314,1.23149,150,sell
GBPUSD,2025-01-02 04:42:00,1.23122,1.23139,1.23025,1.23097,157,sell
GBPUSD,2025-01-02 04:43:00,1.23138,1.23165,1.2313,1.23164,134,sell
GBPUSD,2025-01-02 04:44:00,1.23139,1.23156,1.23128,1.23155,151,sell
GBPUSD,2025-01-02 04:45:00,1.23142,1.23153,1.23107,1.2315,153,sell
GBPUSD,2025-01-02 04:46:00,1.23087,1.23092,1.23061,1.23075,139,sell
GBPUSD,2025-01-02 04:47:00,1.2308,1.23088,1.23072,1.23079,156,sell
GBPUSD,2025-01-02 04:48:00,1.23127,1.2316,1.23125,1.23137,145,sell
GBPUSD,2025-01-02 04:49:00,1.23157,1.23175,1.23129,1.23144,137,sell
GBPUSD,2025-01-02 04:50:00,1.23142,1.23143,1.23122,1.2314,148,sell
GBPUSD,2025-01-02 04:51:00,1.23142,1.23154,1.23093,1.23153,144,sell
GBPUSD,2025-01-02 04:52:00,1.23151,1.23177,1.23104,1.23132,141,sell
GBPUSD,2025-01-02 04:53:00,1.23211,1.23242,1.23211,1.23215,140,sell
GBPUSD,2025-01-02 04:54:00,1.23188,1.23206,1.23134,1.23167,139,hold
GBPUSD,2025-01-02 04:55:00,1.23218,1.23239,1.23139,1.23206,157,buy
GBPUSD,2025-01-02 04:56:00,1.23218,1.23224,1.23152,1.23212,108,sell
GBPUSD,2025-01-02 04:57:00,1.23265,1.23321,1.23258,1.23272,151,buy
GBPUSD,2025-01-02 04:58:00,1.23318,1.23322,1.23296,1.23309,153,buy
GBPUSD,2025-01-02 04:59:00,1.23321,1.23332,1.23307,1.23323,167,buy
GBPUSD,2025-01-02 05:00:00,1.23291,1.23306,1.23268,1.23282,145,buy
GBPUSD,2025-01-02 05:01:00,1.23336,1.23344,1.23305,1.23329,148,buy
GBPUSD,2025-01-02 05:02:00,1.23335,1.23387,1.23318,1.2335,137,buy
GBPUSD,2025-01-02 05:03:00,1.23272,1.23274,1.23255,1.23257,153,buy
GBPUSD,2025-01-02 05:04:00,1.23198,1.23209,1.23195,1.23207,139,buy
GBPUSD,2025-01-02 05:05:00,1.23197,1.23197,1.23181,1.23197,154,buy
GBPUSD,2025-01-02 05:06:00,1.23077,1.2314,1.23069,1.2307,153,buy
GBPUSD,2025-01-02 05:07:00,1.23052,1.23053,1.23012,1.23037,153,sell
GBPUSD,2025-01-02 05:08:00,1.23101,1.23121,1.23067,1.23087,135,sell
GBPUSD,2025-01-02 05:09:00,1.23159,1.23176,1.23138,1.2315,151,sell
GBPUSD,2025-01-02 05:10:00,1.23208,1.23228,1.23195,1.23207,152,sell
GBPUSD,2025-01-02 05:11:00,1.23208,1.23251,1.2319,1.23216,147,sell
GBPUSD,2025-01-02 05:12:00,1.23166,1.23177,1.23152,1.23163,139,sell
GBPUSD,2025-01-02 05:13:00,1.23221,1.23239,1.23209,1.23218,151,sell
GBPUSD,2025-01-02 05:14:00,1.23228,1.23274,1.23222,1.23227,164,sell
GBPUSD,2025-01-02 05:15:00,1.23163,1.23193,1.2316,1.23169,138,sell
GBPUSD,2025-01-02 05:16:00,1.23166,1.23175,1.23156,1.23174,147,sell
GBPUSD,2025-01-02 05:17:00,1.23212,1.23246,1.23171,1.23195,132,sell
GBPUSD,2025-01-02 05:18:00,1.23113,1.23136,1.23105,1.2311,145,sell
GBPUSD,2025-01-02 05:19:00,1.23104,1.23126,1.23075,1.23119,156,sell
GBPUSD,2025-01-02 05:20:00,1.23169,1.23193,1.23148,1.23153,132,sell
GBPUSD,2025-01-02 05:21:00,1.23169,1.23179,1.23159,1.2317,143,sell
GBPUSD,2025-01-02 05:22:00,1.23115,1.23151,1.23087,1.23113,154,sell
GBPUSD,2025-01-02 05:23:00,1.23155,1.23155,1.23136,1.23148,145,sell
GBPUSD,2025-01-02 05:24:00,1.2318,1.23236,1.23166,1.23199,152,hold
GBPUSD,2025-01-02 05:25:00,1.23187,1.23207,1.23169,1.23187,136,buy
GBPUSD,2025-01-02 05:26:00,1.23134,1.23173,1.2311,1.23153,143,hold
GBPUSD,2025-01-02 05:27:00,1.23148,1.2317,1.23144,1.23148,133,hold
GBPUSD,2025-01-02 05:28:00,1.23178,1.23187,1.23177,1.23183,155,hold
GBPUSD,2025-01-02 05:29:00,1.23113,1.23116,1.23098,1.23106,167,sell
GBPUSD,2025-01-02 05:30:00,1.23124,1.23146,1.23114,1.23117,166,sell
GBPUSD,2025-01-02 05:31:00,1.23111,1.23146,1.2311,1.23116,144,sell
GBPUSD,2025-01-02 05:32:00,1.23029,1.23049,1.23026,1.23034,157,sell
GBPUSD,2025-01-02 05:33:00,1.23018,1.23058,1.22991,1.23025,150,sell
GBPUSD,2025-01-02 05:34:00,1.22996,1.2302,1.22975,1.23001,142,sell
GBPUSD,2025-01-02 05:35:00,1.22989,1.23016,1.22969,1.22973,158,sell
GBPUSD,2025-01-02 05:36:00,1.22962,1.22978,1.22925,1.22952,146,sell
GBPUSD,2025-01-02 05:37:00,1.22888,1.22928,1.22868,1.22898,141,sell
GBPUSD,2025-01-02 05:38:00,1.2295,1.22989,1.22907,1.22926,154,sell
GBPUSD,2025-01-02 05:39:00,1.2307,1.231,1.23052,1.23073,149,sell
GBPUSD,2025-01-02 05:40:00,1.2305,1.23085,1.23013,1.23048,147,sell
GBPUSD,2025-01-02 05:41:00,1.23049,1.23067,1.23032,1.23059,144,sell
GBPUSD,2025-01-02 05:42:00,1.23167,1.23177,1.23155,1.23172,160,sell
GBPUSD,2025-01-02 05:43:00,1.23114,1.23121,1.23095,1.23106,167,buy
GBPUSD,2025-01-02 05:44:00,1.23083,1.23098,1.23045,1.23075,166,buy
GBPUSD,2025-01-02 05:45:00,1.23103,1.23167,1.23067,1.23096,177,buy
GBPUSD,2025-01-02 05:46:00,1.23112,1.23134,1.23082,1.23119,137,buy
GBPUSD,2025-01-02 05:47:00,1.23158,1.23191,1.23112,1.2313,129,buy
GBPUSD,2025-01-02 05:48:00,1.23185,1.23205,1.23156,1.23187,162,buy
GBPUSD,2025-01-02 05:49:00,1.23083,1.23122,1.23027,1.23072,169,buy
GBPUSD,2025-01-02 05:50:00,1.23153,1.23205,1.23151,1.23155,175,buy
GBPUSD,2025-01-02 05:51:00,1.23168,1.23181,1.23119,1.23172,165,buy
GBPUSD,2025-01-02 05:52:00,1.23104,1.23111,1.23064,1.23084,167,buy
GBPUSD,2025-01-02 05:53:00,1.23085,1.23108,1.23071,1.23082,163,buy
GBPUSD,2025-01-02 05:54:00,1.23124,1.23153,1.23094,1.23126,136,buy
GBPUSD,2025-01-02 05:55:00,1.23022,1.2303,1.22987,1.23023,135,buy
GBPUSD,2025-01-02 05:56:00,1.23011,1.23047,1.22992,1.2301,146,sell
GBPUSD,2025-01-02 05:57:00,1.23023,1.23037,1.22996,1.23008,174,sell
GBPUSD,2025-01-02 05:58:00,1.23037,1.23091,1.22999,1.23024,149,sell
GBPUSD,2025-01-02 05:59:00,1.23002,1.23017,1.22972,1.22985,143,sell
GBPUSD,2025-01-02 06:00:00,1.2298,1.22992,1.22975,1.22986,132,sell
GBPUSD,2025-01-02 06:01:00,1.22987,1.22993,1.22948,1.22986,150,sell
GBPUSD,2025-01-02 06:02:00,1.23024,1.23027,1.23,1.23024,147,sell
GBPUSD,2025-01-02 06:03:00,1.22963,1.23013,1.22911,1.22942,152,sell
GBPUSD,2025-01-02 06:04:00,1.22964,1.22979,1.22945,1.22963,136,sell
GBPUSD,2025-01-02 06:05:00,1.23021,1.23034,1.23018,1.23029,156,sell
GBPUSD,2025-01-02 06:06:00,1.23019,1.23021,1.22985,1.22996,156,sell
GBPUSD,2025-01-02 06:07:00,1.2304,1.23055,1.23006,1.23033,145,sell
GBPUSD,2025-01-02 06:08:00,1.23108,1.23127,1.23081,1.23089,144,sell
GBPUSD,2025-01-02 06:09:00,1.23115,1.23121,1.23089,1.2311,176,buy
GBPUSD,2025-01-02 06:10:00,1.23182,1.23206,1.23141,1.23171,153,buy
GBPUSD,2025-01-02 06:11:00,1.23163,1.23206,1.23132,1.23168,158,buy
GBPUSD,2025-01-02 06:12:00,1.23214,1.2325,1.23174,1.23216,122,buy
GBPUSD,2025-01-02 06:13:00,1.23226,1.23257,1.23219,1.23242,138,buy
GBPUSD,2025-01-02 06:14:00,1.2324,1.23261,1.23229,1.23239,156,buy
GBPUSD,2025-01-02 06:15:00,1.23261,1.23284,1.23254,1.23266,160,buy
GBPUSD,2025-01-02 06:16:00,1.23274,1.23306,1.23258,1.23267,147,buy
GBPUSD,2025-01-02 06:17:00,1.23288,1.23293,1.23269,1.23275,154,buy
GBPUSD,2025-01-02 06:18:00,1.23375,1.23391,1.23365,1.23386,139,buy
GBPUSD,2025-01-02 06:19:00,1.23399,1.23425,1.23369,1.23414,146,buy
GBPUSD,2025-01-02 06:20:00,1.23451,1.23504,1.23451,1.2346,150,buy
GBPUSD,2025-01-02 06:21:00,1.23415,1.2346,1.2338,1.23416,143,buy
GBPUSD,2025-01-02 06:22:00,1.23342,1.2336,1.2332,1.2333,156,buy
GBPUSD,2025-01-02 06:23:00,1.23272,1.23295,1.23234,1.23286,152,buy
GBPUSD,2025-01-02 06:24:00,1.23214,1.2323,1.23175,1.23221,156,buy
GBPUSD,2025-01-02 06:25:00,1.23282,1.23315,1.23264,1.23307,147,buy
GBPUSD,2025-01-02 06:26:00,1.23211,1.23229,1.23187,1.23197,147,buy
GBPUSD,2025-01-02 06:27:00,1.23204,1.23229,1.23182,1.23215,133,sell
GBPUSD,2025-01-02 06:28:00,1.23306,1.23366,1.23296,1.23312,152,sell
GBPUSD,2025-01-02 06:29:00,1.23338,1.23342,1.23296,1.23334,156,sell
GBPUSD,2025-01-02 06:30:00,1.23313,1.2333,1.23304,1.23329,167,sell
GBPUSD,2025-01-02 06:31:00,1.23273,1.23283,1.23267,1.23278,154,hold
GBPUSD,2025-01-02 06:32:00,1.23256,1.23269,1.23212,1.23244,167,hold
GBPUSD,2025-01-02 06:33:00,1.23271,1.23272,1.23267,1.23269,127,sell
GBPUSD,2025-01-02 06:34:00,1.23256,1.23256,1.23211,1.23244,160,sell
GBPUSD,2025-01-02 06:35:00,1.23288,1.23289,1.23275,1.23283,145,sell
GBPUSD,2025-01-02 06:36:00,1.23373,1.23385,1.23371,1.23381,140,sell
GBPUSD,2025-01-02 06:37:00,1.2334,1.23367,1.23282,1.23352,142,sell
GBPUSD,2025-01-02 06:38:00,1.23427,1.2344,1.23393,1.2343,161,buy
GBPUSD,2025-01-02 06:39:00,1.23436,1.23443,1.23396,1.23427,157,buy
GBPUSD,2025-01-02 06:40:00,1.23419,1.23439,1.23415,1.23424,130,buy
GBPUSD,2025-01-02 06:41:00,1.23379,1.23391,1.23366,1.23388,144,buy
GBPUSD,2025-01-02 06:42:00,1.23405,1.23415,1.23349,1.23381,158,buy
GBPUSD,2025-01-02 06:43:00,1.23375,1.23415,1.23356,1.23377,156,buy
GBPUSD,2025-01-02 06:44:00,1.23406,1.23409,1.23342,1.23404,168,buy
GBPUSD,2025-01-02 06:45:00,1.23407,1.23434,1.2338,1.23419,139,buy
GBPUSD,2025-01-02 06:46:00,1.23386,1.23408,1.23355,1.2339,163,buy
GBPUSD,2025-01-02 06:47:00,1.23385,1.23441,1.23377,1.23391,132,buy
GBPUSD,2025-01-02 06:48:00,1.2341,1.23424,1.23393,1.23404,137,buy
GBPUSD,2025-01-02 06:49:00,1.23403,1.23456,1.23323,1.23403,182,buy
GBPUSD,2025-01-02 06:50:00,1.23374,1.23391,1.23334,1.23385,164,buy
GBPUSD,2025-01-02 06:51:00,1.23337,1.23374,1.23325,1.23337,161,buy
GBPUSD,2025-01-02 06:52:00,1.23373,1.23398,1.23309,1.23375,127,buy
GBPUSD,2025-01-02 06:53:00,1.2332,1.23372,1.23268,1.23301,147,sell
GBPUSD,2025-01-02 06:54:00,1.23286,1.23323,1.23282,1.23286,140,sell
GBPUSD,2025-01-02 06:55:00,1.23213,1.23225,1.23186,1.23188,143,sell
GBPUSD,2025-01-02 06:56:00,1.23211,1.23211,1.23197,1.23204,137,sell
GBPUSD,2025-01-02 06:57:00,1.23164,1.23184,1.23153,1.23165,167,sell
GBPUSD,2025-01-02 06:58:00,1.23157,1.2318,1.23116,1.23167,143,sell
GBPUSD,2025-01-02 06:59:00,1.23152,1.23171,1.23108,1.2314,153,sell
GBPUSD,2025-01-02 07:00:00,1.2315,1.23177,1.23131,1.23155,164,sell
GBPUSD,2025-01-02 07:01:00,1.23125,1.23186,1.23087,1.23143,164,sell
GBPUSD,2025-01-02 07:02:00,1.2316,1.23195,1.23128,1.23152,157,sell
GBPUSD,2025-01-02 07:03:00,1.23145,1.23174,1.2312,1.23126,175,sell
GBPUSD,2025-01-02 07:04:00,1.23112,1.23135,1.23092,1.23116,141,sell
GBPUSD,2025-01-02 07:05:00,1.23043,1.2306,1.23023,1.23028,146,sell
GBPUSD,2025-01-02 07:06:00,1.23087,1.23118,1.23071,1.23077,178,sell
GBPUSD,2025-01-02 07:07:00,1.23059,1.23081,1.23044,1.23071,149,sell
GBPUSD,2025-01-02 07:08:00,1.23091,1.23122,1.23042,1.23114,141,sell
GBPUSD,2025-01-02 07:09:00,1.23073,1.23097,1.23059,1.23061,164,sell
GBPUSD,2025-01-02 07:10:00,1.23164,1.2319,1.23145,1.23155,127,sell
GBPUSD,2025-01-02 07:11:00,1.23252,1.2326,1.23238,1.23246,136,sell
GBPUSD,2025-01-02 07:12:00,1.23267,1.23287,1.2324,1.2326,149,buy
GBPUSD,2025-01-02 07:13:00,1.23283,1.23321,1.23281,1.23306,183,buy
GBPUSD,2025-01-02 07:14:00,1.23293,1.23347,1.23278,1.23286,159,buy
GBPUSD,2025-01-02 07:15:00,1.23277,1.23325,1.23264,1.23272,147,buy
GBPUSD,2025-01-02 07:16:00,1.23317,1.2336,1.23309,1.23337,152,buy
GBPUSD,2025-01-02 07:17:00,1.23315,1.23334,1.23292,1.23322,147,buy
GBPUSD,2025-01-02 07:18:00,1.23263,1.23297,1.23233,1.23275,156,buy
GBPUSD,2025-01-02 07:19:00,1.23251,1.23251,1.23227,1.2324,169,buy
GBPUSD,2025-01-02 07:20:00,1.23201,1.23201,1.23181,1.23194,166,buy
GBPUSD,2025-01-02 07:21:00,1.23147,1.23179,1.23126,1.23134,167,buy
GBPUSD,2025-01-02 07:22:00,1.23111,1.23183,1.23063,1.2312,150,hold
GBPUSD,2025-01-02 07:23:00,1.2319,1.23218,1.23167,1.23205,148,sell
GBPUSD,2025-01-02 07:24:00,1.23211,1.2325,1.23191,1.23204,139,sell
GBPUSD,2025-01-02 07:25:00,1.232,1.23204,1.23178,1.23195,131,sell
GBPUSD,2025-01-02 07:26:00,1.23184,1.23188,1.2317,1.2318,141,sell
GBPUSD,2025-01-02 07:27:00,1.23187,1.23211,1.23131,1.23168,143,sell
GBPUSD,2025-01-02 07:28:00,1.2316,1.23173,1.23146,1.23152,138,sell
GBPUSD,2025-01-02 07:29:00,1.23184,1.23237,1.23169,1.23194,162,sell
GBPUSD,2025-01-02 07:30:00,1.23192,1.23211,1.23157,1.23181,137,sell
GBPUSD,2025-01-02 07:31:00,1.2321,1.23223,1.23198,1.23211,145,sell
GBPUSD,2025-01-02 07:32:00,1.23196,1.23252,1.23139,1.23179,136,sell
GBPUSD,2025-01-02 07:33:00,1.23298,1.23328,1.2326,1.23297,137,hold
GBPUSD,2025-01-02 07:34:00,1.23247,1.23267,1.23225,1.2324,167,buy
GBPUSD,2025-01-02 07:35:00,1.23272,1.23275,1.23256,1.23257,136,buy
GBPUSD,2025-01-02 07:36:00,1.23248,1.23295,1.23243,1.23258,119,buy
GBPUSD,2025-01-02 07:37:00,1.23255,1.23309,1.23233,1.23265,153,buy
GBPUSD,2025-01-02 07:38:00,1.23268,1.23273,1.23249,1.23256,144,buy
GBPUSD,2025-01-02 07:39:00,1.23356,1.23376,1.23331,1.23354,134,buy
GBPUSD,2025-01-02 07:40:00,1.2337,1.23382,1.23325,1.23371,139,buy
GBPUSD,2025-01-02 07:41:00,1.23358,1.23361,1.23315,1.23335,147,buy
GBPUSD,2025-01-02 07:42:00,1.23218,1.23226,1.23152,1.23201,171,buy
GBPUSD,2025-01-02 07:43:00,1.23189,1.23235,1.23176,1.23205,137,buy
GBPUSD,2025-01-02 07:44:00,1.23308,1.23343,1.23272,1.23294,161,buy
GBPUSD,2025-01-02 07:45:00,1.23337,1.23406,1.23286,1.23353,148,buy
GBPUSD,2025-01-02 07:46:00,1.23374,1.23408,1.23326,1.23358,140,buy
GBPUSD,2025-01-02 07:47:00,1.23287,1.23337,1.23256,1.23295,182,buy
GBPUSD,2025-01-02 07:48:00,1.23261,1.23282,1.23236,1.23257,150,buy
GBPUSD,2025-01-02 07:49:00,1.23286,1.23305,1.23264,1.23284,144,buy
GBPUSD,2025-01-02 07:50:00,1.23219,1.23253,1.23186,1.23242,152,buy
GBPUSD,2025-01-02 07:51:00,1.23224,1.2324,1.23192,1.23208,147,sell
GBPUSD,2025-01-02 07:52:00,1.23288,1.23314,1.23266,1.23296,150,sell
GBPUSD,2025-01-02 07:53:00,1.23245,1.23292,1.23205,1.23252,137,sell
GBPUSD,2025-01-02 07:54:00,1.23212,1.2327,1.23203,1.23253,145,sell
GBPUSD,2025-01-02 07:55:00,1.23264,1.23298,1.23244,1.23251,145,sell
GBPUSD,2025-01-02 07:56:00,1.23238,1.23242,1.23204,1.2323,169,sell
GBPUSD,2025-01-02 07:57:00,1.232,1.23242,1.23197,1.2321,159,sell
GBPUSD,2025-01-02 07:58:00,1.23271,1.2332,1.23264,1.23269,134,sell
GBPUSD,2025-01-02 07:59:00,1.2327,1.23275,1.23228,1.23264,154,sell
GBPUSD,2025-01-02 08:00:00,1.23226,1.23292,1.23203,1.23238,138,sell
GBPUSD,2025-01-02 08:01:00,1.23281,1.23288,1.23268,1.23278,128,sell
GBPUSD,2025-01-02 08:02:00,1.2323,1.23261,1.23198,1.23219,131,sell
GBPUSD,2025-01-02 08:03:00,1.23232,1.23262,1.23232,1.23241,171,sell
GBPUSD,2025-01-02 08:04:00,1.23243,1.23304,1.23236,1.23248,169,sell
GBPUSD,2025-01-02 08:05:00,1.23214,1.23255,1.23193,1.2321,143,sell
GBPUSD,2025-01-02 08:06:00,1.23249,1.23285,1.23236,1.23244,150,sell
GBPUSD,2025-01-02 08:07:00,1.23209,1.23218,1.23182,1.23198,158,sell
GBPUSD,2025-01-02 08:08:00,1.23247,1.23301,1.23244,1.23256,146,sell
GBPUSD,2025-01-02 08:09:00,1.2324,1.2326,1.23208,1.23235,131,sell
GBPUSD,2025-01-02 08:10:00,1.23193,1.23237,1.23181,1.23184,154,sell
GBPUSD,2025-01-02 08:11:00,1.23197,1.23204,1.23171,1.23181,126,sell
GBPUSD,2025-01-02 08:12:00,1.23213,1.23236,1.23179,1.23218,150,sell
GBPUSD,2025-01-02 08:13:00,1.23126,1.23127,1.23091,1.2312,143,sell
GBPUSD,2025-01-02 08:14:00,1.23191,1.23205,1.23165,1.23166,147,sell
GBPUSD,2025-01-02 08:15:00,1.23187,1.2319,1.23159,1.23173,147,sell
GBPUSD,2025-01-02 08:16:00,1.23168,1.23186,1.23159,1.23165,143,sell
GBPUSD,2025-01-02 08:17:00,1.23181,1.23189,1.23165,1.23178,150,sell
GBPUSD,2025-01-02 08:18:00,1.23182,1.23187,1.23167,1.23179,152,sell
GBPUSD,2025-01-02 08:19:00,1.23159,1.23165,1.23128,1.23154,160,sell
GBPUSD,2025-01-02 08:20:00,1.23173,1.23181,1.23125,1.23155,152,sell
GBPUSD,2025-01-02 08:21:00,1.23211,1.2323,1.2319,1.23201,145,sell
GBPUSD,2025-01-02 08:22:00,1.23195,1.23222,1.23182,1.23209,148,sell
GBPUSD,2025-01-02 08:23:00,1.23081,1.23111,1.23071,1.23094,186,sell
GBPUSD,2025-01-02 08:24:00,1.23112,1.23139,1.23065,1.23119,124,sell
GBPUSD,2025-01-02 08:25:00,1.23108,1.23142,1.23078,1.23114,120,sell
GBPUSD,2025-01-02 08:26:00,1.23062,1.2308,1.23061,1.23073,157,sell
GBPUSD,2025-01-02 08:27:00,1.2308,1.23099,1.23057,1.23067,135,sell
